"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"1","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","1","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"2","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","1","27","ExcessivePublicCount","This class has a bunch of public methods and attributes","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessivepubliccount","Design","pmd"
"3","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","6","50","AvoidHardcodingId","Hardcoding Ids is bound to break when changing environments.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#avoidhardcodingid","Error Prone","pmd"
"4","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","8","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"5","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","11","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"6","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","13","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"7","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","15","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"8","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","17","23","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"9","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","19","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"10","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","23","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"11","5","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","25","30","UnusedLocalVariable","Variable 'cdwrapper' defined but not used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"12","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","36","22","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"13","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","50","11","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"14","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","53","18","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"15","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","53","18","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"16","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","58","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"17","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","60","29","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"18","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","69","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"19","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","90","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"20","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","96","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"21","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","119","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"22","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","119","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"23","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","123","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"24","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","129","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"25","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","141","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"26","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","141","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"27","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","143","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"28","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","143","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"29","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","147","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"30","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","157","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"31","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","172","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"32","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","172","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"33","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","176","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"34","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","183","31","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"35","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","197","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"36","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","197","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"37","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","201","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"38","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","208","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"39","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","222","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"40","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","222","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"41","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","226","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"42","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","233","37","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"43","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","244","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"44","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","244","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"45","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","245","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"46","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","245","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"47","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","247","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"48","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","247","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"49","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","251","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"50","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","256","30","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"51","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","265","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"52","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","265","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"53","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","269","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"54","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","269","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"55","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","273","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"56","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","273","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"57","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","278","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"58","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","290","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"59","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","290","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"60","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","292","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"61","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","292","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"62","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","296","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"63","1","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","296","24","MethodNamingConventions","The static method name 'getRepoPublicKey_Test' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"64","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","301","30","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"65","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","310","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"66","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","310","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"67","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","314","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"68","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","314","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"69","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","318","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"70","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","318","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"71","1","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","318","24","MethodNamingConventions","The static method name 'uploadSecrets_test' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"72","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","323","33","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"73","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","335","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"74","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","335","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"75","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","337","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"76","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","337","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"77","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","341","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"78","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","346","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"79","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","353","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"80","1","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","353","18","ClassNamingConventions","The class name 'cls_tree' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"81","3","3","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","362","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"82","1","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","364","23","VariableNamingConventions","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'key_id' is not final.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#variablenamingconventions","Code Style","pmd"
"83","1","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/classes/GitRESTCallouts.cls","364","23","FieldNamingConventions","The instance field name 'key_id' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#fieldnamingconventions","Code Style","pmd"
"84","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","1","14","comma-spacing","A space is required after ','.","https://eslint.org/docs/latest/rules/comma-spacing","layout","eslint-lwc"
"85","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","1","15","sort-imports","Member 'api' of the import declaration should be sorted alphabetically.","https://eslint.org/docs/latest/rules/sort-imports","suggestion","eslint-lwc"
"86","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","1","36","object-curly-spacing","There should be no space before '}'.","https://eslint.org/docs/latest/rules/object-curly-spacing","layout","eslint-lwc"
"87","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","1","44","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"88","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","2","9","object-curly-spacing","There should be no space after '{'.","https://eslint.org/docs/latest/rules/object-curly-spacing","layout","eslint-lwc"
"89","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","2","24","object-curly-spacing","There should be no space before '}'.","https://eslint.org/docs/latest/rules/object-curly-spacing","layout","eslint-lwc"
"90","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","2","32","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"91","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","3","1","max-len","This line has a length of 97. Maximum allowed is 80.","https://eslint.org/docs/latest/rules/max-len","layout","eslint-lwc"
"92","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","3","36","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"93","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","4","24","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"94","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","5","16","@lwc/lwc/consistent-component-name","Lightning component class should be named ""FetchProjectDetails"".","https://github.com/salesforce/eslint-plugin-lwc/blob/v1.6.3/docs/rules/consistent-component-name.md","problem","eslint-lwc"
"95","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","5","67","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"96","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","7","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"97","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","7","33","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"98","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","8","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"99","2","1","/home/runner/work/devTestProject0901/devTestProject0901/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","8","23","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
